customer_id,gender,senior_citizen,partner,dependents,tenure,contract_type,paperless_billing,payment_method,monthly_call_minutes,monthly_data_usage_gb,number_of_calls,international_calls,roaming_usage,monthly_charges,total_charges,avg_revenue_per_user,internet_service,online_security,tech_support,streaming_tv,streaming_movies,network_type,churn_risk,churn,segment,churn_prediction
CUST07605,Female,1,1,1,3,Month-to-month,0,Mailed check,1901.92,148.04,376,28,19.57,866.65,46835.09,1364.1,Fiber,1,1,0,1,Jio,Medium,No,0,0.5
CUST07606,Female,0,0,1,30,Two year,1,Mailed check,1776.16,52.21,189,3,13.86,1344.91,2865.06,660.68,DSL,1,1,1,1,Airtel,Medium,No,0,0.5
CUST07607,Female,1,0,0,58,Month-to-month,1,Electronic check,713.4,99.32,402,30,7.48,1611.1,16287.62,1232.22,DSL,0,1,0,0,Vodafone,Medium,No,1,0.5
CUST07608,Female,1,1,1,53,One year,0,Credit card,499.93,107.06,262,10,4.94,1910.99,22189.11,177.96,DSL,0,1,1,1,Jio,Medium,No,1,0.5
CUST07609,Male,1,1,1,4,Month-to-month,0,Electronic check,1260.66,116.07,472,29,4.44,1750.67,32155.78,1055.95,Fiber,0,1,0,0,Jio,High,Yes,0,0.8
CUST07610,Male,1,0,0,57,One year,0,Mailed check,96.18,129.37,258,14,19.12,1572.08,5204.79,298.14,DSL,1,1,0,0,Jio,Medium,No,1,0.5
CUST07611,Male,1,1,1,54,Two year,0,Credit card,997.03,85.14,144,14,8.39,883.49,43805.36,1355.96,DSL,1,0,1,0,Airtel,Low,No,1,0.2
CUST07612,Female,1,0,1,28,Month-to-month,0,Bank transfer,1348.52,90.86,322,31,9.74,1966.33,16162.2,1450.5,None,0,0,0,1,Jio,Medium,No,0,0.5
CUST07613,Male,1,1,0,16,Month-to-month,1,Bank transfer,819.3,106.82,194,28,16.74,601.97,9660.96,549.76,None,1,1,1,0,Airtel,Low,No,2,0.2
CUST07614,Female,1,0,0,13,One year,0,Mailed check,1944.86,22.76,128,48,19.28,1355.46,29780.09,887.73,DSL,1,0,0,1,Vodafone,Medium,No,0,0.5
CUST07615,Male,0,0,1,56,One year,0,Electronic check,1440.54,30.41,430,42,0.09,347.17,7457.33,659.66,None,1,0,0,0,Vodafone,Low,No,2,0.2
CUST07616,Female,0,1,1,53,Two year,1,Bank transfer,1868.79,114.76,338,27,19.8,1250.26,16837.98,958.08,Fiber,0,1,0,0,Vodafone,Medium,No,1,0.5
CUST07617,Male,1,0,1,48,One year,1,Bank transfer,1816.7,20.68,343,20,1.51,1409.79,43162.17,596.22,DSL,1,0,1,1,Vodafone,Medium,No,1,0.5
CUST07618,Male,1,1,0,25,One year,1,Credit card,272.08,103.43,423,37,16.74,270.56,39572.85,1246.81,Fiber,0,1,1,0,Jio,Low,No,2,0.2
CUST07619,Female,1,1,0,66,One year,0,Electronic check,1340.57,5.35,60,38,19.01,659.4,14411.61,143.91,DSL,0,1,0,0,Airtel,Medium,No,2,0.5
CUST07620,Male,1,1,1,30,Month-to-month,1,Electronic check,1197.41,50.96,312,10,11.22,1317.9,21276.03,1137.83,Fiber,1,0,1,1,Jio,Medium,No,0,0.5
CUST07621,Female,0,1,1,3,Month-to-month,1,Bank transfer,119.11,99.51,377,31,11.03,1243.06,25630.48,119.37,None,1,0,1,1,Jio,High,Yes,0,0.8
CUST07622,Male,0,1,1,23,Month-to-month,1,Mailed check,642.6,106.15,93,26,13.38,1368.6,28567.24,1448.04,DSL,0,1,1,1,Airtel,Medium,No,0,0.5
CUST07623,Male,1,0,0,29,Month-to-month,0,Bank transfer,1073.81,94.7,447,23,7.06,335.44,15370.47,156.77,DSL,1,1,0,1,Jio,Low,No,2,0.2
CUST07624,Female,0,1,0,41,Month-to-month,0,Electronic check,1100.83,66.51,160,36,3.32,1078.09,26937.95,1213.0,Fiber,1,0,0,0,Vodafone,Low,No,1,0.2
CUST07625,Female,0,1,0,11,One year,1,Credit card,1630.01,38.57,472,0,1.33,1861.45,38775.93,1079.45,None,0,0,0,1,Airtel,High,Yes,0,0.8
CUST07626,Male,1,0,1,21,One year,0,Electronic check,1179.4,92.19,195,31,17.62,1911.16,34456.07,1305.05,Fiber,1,0,0,1,Airtel,Medium,No,0,0.5
CUST07627,Male,1,1,1,24,Month-to-month,0,Credit card,938.35,28.15,321,0,10.95,339.79,47571.78,279.87,None,1,0,1,0,Jio,Low,No,2,0.2
CUST07628,Male,1,0,1,65,Month-to-month,0,Credit card,1506.4,9.51,40,44,13.88,1798.35,12313.01,596.82,Fiber,1,0,1,1,Jio,High,Yes,1,0.8
CUST07629,Male,0,1,0,1,Two year,1,Credit card,1146.07,3.43,333,33,6.64,1194.31,34072.7,220.42,Fiber,0,0,0,0,Jio,High,Yes,0,0.8
CUST07630,Male,0,0,1,54,Two year,1,Electronic check,1768.68,40.53,482,17,16.14,1529.54,47509.72,503.89,None,1,1,0,0,Jio,Medium,No,1,0.5
CUST07631,Male,1,1,0,34,One year,1,Electronic check,1811.88,4.98,199,28,7.0,385.23,5257.46,953.08,DSL,0,0,0,0,Vodafone,Medium,No,2,0.5
CUST07632,Female,1,1,1,68,Two year,1,Mailed check,1212.73,37.76,124,5,0.6,1500.95,28315.04,1457.86,DSL,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST07633,Female,0,1,0,29,One year,1,Bank transfer,1133.03,43.77,476,30,6.74,234.05,49227.4,455.96,DSL,0,0,1,1,Vodafone,Low,No,2,0.2
CUST07634,Female,0,1,1,3,Two year,0,Electronic check,1405.55,52.07,69,13,17.01,1301.73,3540.85,576.97,DSL,0,0,1,1,Jio,High,Yes,0,0.8
CUST07635,Male,1,1,1,11,Month-to-month,0,Credit card,1453.77,107.17,430,10,17.52,1368.33,18465.83,671.03,None,1,0,0,0,Jio,High,Yes,0,0.8
CUST07636,Male,0,0,0,8,Month-to-month,1,Electronic check,1457.07,66.48,299,4,18.69,1361.99,4707.48,142.91,DSL,0,0,1,0,Airtel,High,Yes,0,0.8
CUST07637,Male,1,0,1,62,One year,0,Electronic check,1245.21,147.8,266,21,9.99,210.45,29496.67,1063.85,DSL,0,1,0,0,Airtel,Low,No,2,0.2
CUST07638,Female,1,1,0,33,One year,1,Bank transfer,1528.0,142.13,306,12,19.13,828.96,42709.98,276.8,Fiber,1,0,0,0,Jio,Low,No,2,0.2
CUST07639,Female,0,0,1,8,One year,0,Electronic check,296.79,147.24,232,11,9.98,1513.35,12476.15,1329.78,None,0,1,1,1,Vodafone,High,Yes,0,0.8
CUST07640,Male,0,1,1,25,One year,0,Credit card,1644.73,62.13,113,40,3.08,1612.95,10610.01,680.72,Fiber,1,0,1,1,Jio,Medium,No,0,0.5
CUST07641,Male,0,1,1,26,Two year,1,Bank transfer,627.76,7.11,437,3,10.04,888.47,26739.33,1323.85,None,0,0,1,1,Jio,Medium,No,0,0.5
CUST07642,Female,1,1,0,26,Month-to-month,1,Mailed check,1772.52,129.11,300,37,17.37,406.83,18091.39,1128.6,DSL,0,0,0,1,Jio,Low,No,2,0.2
CUST07643,Female,1,0,1,17,Two year,0,Credit card,272.33,65.52,164,3,15.71,1047.95,41392.43,1190.45,None,1,0,1,0,Airtel,Low,No,0,0.2
CUST07644,Female,1,1,0,29,Month-to-month,0,Credit card,17.17,96.35,158,29,8.68,1334.5,7131.24,626.1,DSL,1,0,0,1,Jio,Medium,No,0,0.5
CUST07645,Male,1,0,1,43,Month-to-month,1,Electronic check,41.19,126.59,209,0,4.25,1847.76,45766.08,1238.05,None,0,0,0,0,Jio,Medium,No,1,0.5
CUST07646,Male,1,1,1,5,Two year,0,Mailed check,428.22,91.29,347,48,11.62,1393.55,40631.63,885.27,DSL,1,1,0,0,Jio,High,Yes,0,0.8
CUST07647,Male,1,1,0,50,One year,1,Bank transfer,236.41,110.67,288,30,18.62,1662.06,1248.07,336.62,None,0,1,1,0,Jio,Medium,No,1,0.5
CUST07648,Female,0,0,1,56,Two year,1,Mailed check,1112.29,37.69,50,48,3.55,602.02,14283.41,1349.26,None,0,1,1,0,Airtel,Low,No,2,0.2
CUST07649,Female,1,1,1,63,Two year,1,Electronic check,902.34,29.66,493,41,16.54,1682.15,45722.97,669.81,DSL,1,1,0,1,Jio,Medium,No,1,0.5
CUST07650,Male,1,0,0,57,Two year,0,Mailed check,1216.05,83.51,264,49,2.95,1261.75,42832.62,1356.95,DSL,1,1,1,0,Airtel,Medium,No,1,0.5
CUST07651,Male,1,1,0,45,Month-to-month,1,Credit card,393.39,95.87,486,22,18.39,1142.08,24904.32,906.17,None,0,0,1,1,Jio,Low,No,1,0.2
CUST07652,Female,1,1,1,37,One year,1,Credit card,1510.14,130.83,473,13,13.87,606.04,27592.53,171.89,Fiber,1,0,1,1,Airtel,Low,No,2,0.2
CUST07653,Male,0,1,0,36,Month-to-month,1,Mailed check,1224.83,123.3,443,34,2.18,486.4,4500.42,1198.81,None,0,0,0,1,Jio,Low,No,2,0.2
CUST07654,Female,1,0,0,33,Two year,1,Mailed check,450.18,148.36,211,16,4.05,1132.37,40090.59,135.77,None,1,0,1,0,Vodafone,Low,No,0,0.2
CUST07655,Female,0,1,1,6,Two year,0,Credit card,803.86,144.97,474,31,18.54,1792.73,4279.41,238.82,Fiber,1,0,0,0,Jio,High,Yes,0,0.8
CUST07656,Male,0,0,0,71,Month-to-month,1,Mailed check,1439.23,93.71,31,35,10.15,546.22,32373.11,571.87,None,1,1,1,0,Airtel,Low,No,2,0.2
CUST07657,Female,1,1,0,45,Month-to-month,1,Credit card,1363.94,75.77,49,22,9.07,628.52,6137.79,983.6,Fiber,0,0,1,1,Vodafone,Low,No,2,0.2
CUST07658,Male,1,1,1,7,One year,0,Mailed check,1129.05,114.22,139,33,1.17,1900.05,21967.48,699.02,None,1,0,1,1,Airtel,High,Yes,0,0.8
CUST07659,Female,0,0,0,65,Two year,1,Bank transfer,1958.25,39.58,307,46,1.68,149.55,18322.55,656.65,Fiber,0,0,0,0,Airtel,Low,No,2,0.2
CUST07660,Female,0,1,0,24,Month-to-month,1,Bank transfer,272.33,53.18,423,37,13.83,1021.24,21033.44,699.15,None,1,1,1,1,Airtel,Low,No,0,0.2
CUST07661,Male,1,1,1,45,Month-to-month,1,Electronic check,981.68,115.19,181,40,15.54,1103.66,29083.48,277.76,None,1,0,0,1,Vodafone,Low,No,1,0.2
CUST07662,Female,0,0,1,61,Month-to-month,1,Credit card,1251.83,142.52,496,38,17.34,1382.88,7448.95,1078.88,DSL,0,1,0,0,Vodafone,Medium,No,1,0.5
CUST07663,Male,1,0,0,19,Month-to-month,0,Bank transfer,1988.11,134.36,240,21,10.06,467.57,11541.49,381.56,DSL,1,1,1,1,Jio,Low,No,2,0.2
CUST07664,Male,1,0,1,32,Two year,0,Credit card,1089.76,11.39,246,41,6.57,1184.68,5720.98,709.02,DSL,0,0,1,0,Jio,Low,No,0,0.2
CUST07665,Female,0,1,0,30,One year,0,Bank transfer,890.32,35.17,92,1,12.51,306.98,32821.85,1457.8,Fiber,0,0,1,0,Vodafone,Low,No,2,0.2
CUST07666,Male,1,0,0,65,Month-to-month,0,Electronic check,1845.36,41.36,19,19,12.38,606.32,3121.9,1398.92,None,1,0,0,1,Vodafone,Low,No,2,0.2
CUST07667,Male,1,0,0,32,Month-to-month,0,Credit card,1017.7,57.79,93,13,0.69,127.71,33090.56,1175.91,DSL,1,0,1,0,Vodafone,Low,No,2,0.2
CUST07668,Male,1,1,0,57,One year,0,Bank transfer,1879.06,11.07,456,37,18.78,960.48,48662.99,1340.37,None,1,0,1,0,Jio,Low,No,1,0.2
CUST07669,Male,0,0,1,20,Two year,1,Credit card,1503.31,35.02,417,36,12.85,431.71,44515.59,1059.67,DSL,1,0,1,0,Airtel,Low,No,2,0.2
CUST07670,Male,0,0,1,30,Month-to-month,0,Electronic check,344.1,107.56,399,36,0.13,282.83,16647.59,1247.59,Fiber,1,0,0,0,Vodafone,Low,No,2,0.2
CUST07671,Male,0,1,0,59,One year,1,Electronic check,343.26,37.05,388,11,19.19,753.19,11129.79,447.59,None,1,0,1,1,Jio,Low,No,2,0.2
CUST07672,Female,1,0,1,62,One year,1,Bank transfer,642.77,141.41,54,27,19.05,249.51,48036.45,736.69,None,1,0,0,0,Airtel,Low,No,2,0.2
CUST07673,Male,0,1,0,67,Two year,0,Mailed check,144.66,63.74,134,7,18.92,1361.39,22468.53,502.07,Fiber,1,0,0,0,Airtel,Medium,No,1,0.5
CUST07674,Female,0,0,0,31,One year,1,Electronic check,1089.66,15.4,155,28,17.78,480.65,17943.92,153.16,None,0,0,1,0,Airtel,Low,No,2,0.2
CUST07675,Female,0,0,1,66,Two year,1,Mailed check,1720.89,126.48,153,20,3.69,1448.52,6739.75,436.45,DSL,0,1,1,1,Jio,Medium,No,1,0.5
CUST07676,Male,1,1,1,54,One year,1,Electronic check,806.05,137.37,368,38,19.54,1694.73,8744.9,458.93,None,1,1,0,1,Airtel,Medium,No,1,0.5
CUST07677,Female,1,0,0,10,Month-to-month,0,Bank transfer,1300.15,139.25,113,47,15.24,1507.47,37215.39,1058.61,Fiber,1,1,1,0,Airtel,High,Yes,0,0.8
CUST07678,Female,0,1,1,38,Two year,1,Mailed check,1963.15,74.34,49,17,12.82,1548.42,10469.43,579.75,DSL,1,1,0,0,Airtel,Medium,No,1,0.5
CUST07679,Male,0,0,0,31,One year,0,Credit card,395.53,138.12,409,47,18.85,1322.15,9361.27,402.37,None,0,1,0,1,Jio,Medium,No,0,0.5
CUST07680,Male,0,0,1,29,Month-to-month,0,Electronic check,722.55,106.52,113,18,7.62,813.97,16450.56,118.11,None,0,0,0,0,Vodafone,Low,No,2,0.2
CUST07681,Male,1,1,1,25,One year,1,Bank transfer,59.73,29.74,344,9,18.63,761.23,45710.05,660.13,DSL,1,1,0,1,Airtel,Low,No,2,0.2
CUST07682,Female,0,1,0,32,Month-to-month,0,Credit card,471.47,80.21,393,8,12.11,1179.99,29673.61,1179.23,None,0,0,1,1,Vodafone,Low,No,0,0.2
CUST07683,Female,1,0,1,17,Two year,1,Mailed check,1561.04,65.21,369,22,11.59,570.29,38864.12,978.29,DSL,1,0,0,0,Airtel,Low,No,2,0.2
CUST07684,Male,1,0,1,45,Month-to-month,0,Bank transfer,1316.61,67.93,207,29,12.92,753.83,36085.57,1356.59,DSL,1,0,1,0,Jio,Low,No,2,0.2
CUST07685,Male,1,0,0,49,One year,0,Credit card,1569.78,62.29,490,21,15.08,394.07,47519.33,903.37,None,0,0,0,1,Jio,Low,No,2,0.2
CUST07686,Female,0,1,0,18,Month-to-month,0,Bank transfer,856.37,26.7,249,28,8.9,1581.26,34674.97,166.96,DSL,0,0,0,0,Jio,Medium,No,0,0.5
CUST07687,Female,0,1,0,52,Month-to-month,0,Mailed check,1473.91,58.81,406,5,19.61,1496.69,6698.73,710.0,DSL,1,0,0,1,Airtel,Medium,No,1,0.5
CUST07688,Female,1,0,0,20,Two year,1,Credit card,1203.12,77.04,461,49,1.77,1055.19,10503.52,687.61,Fiber,1,0,1,0,Jio,Low,No,0,0.2
CUST07689,Female,1,0,0,62,Month-to-month,0,Electronic check,663.55,43.21,489,34,18.28,801.19,35290.78,1289.15,Fiber,0,0,1,0,Vodafone,Low,No,1,0.2
CUST07690,Male,1,0,0,13,Month-to-month,1,Electronic check,830.68,26.94,59,13,13.15,1422.68,11143.19,1019.48,Fiber,1,0,1,1,Jio,Medium,No,0,0.5
CUST07691,Female,1,1,1,43,One year,1,Bank transfer,1087.25,30.14,166,4,18.2,259.89,41420.33,472.19,None,0,0,0,1,Jio,Low,No,2,0.2
CUST07692,Female,0,0,0,21,One year,1,Electronic check,1913.31,29.35,451,45,7.38,189.72,44043.49,1081.76,DSL,0,1,0,0,Vodafone,Low,No,2,0.2
CUST07693,Female,0,1,0,6,Two year,1,Mailed check,1863.41,67.29,144,17,16.58,1428.56,21012.46,1263.96,DSL,0,1,1,0,Jio,High,Yes,0,0.8
CUST07694,Female,1,1,0,71,Two year,0,Mailed check,1973.09,31.76,234,34,12.32,1144.12,19425.35,179.95,DSL,1,1,0,1,Airtel,Low,No,1,0.2
CUST07695,Male,1,0,1,53,Two year,0,Credit card,42.66,107.74,270,29,16.62,1492.15,6478.54,1110.06,DSL,0,0,0,0,Vodafone,Medium,No,1,0.5
CUST07696,Male,1,1,0,52,One year,1,Credit card,1437.19,50.68,259,6,6.5,630.19,46922.02,1213.07,DSL,0,1,1,0,Jio,Low,No,2,0.2
CUST07697,Female,0,1,0,69,Month-to-month,1,Credit card,1790.36,140.94,177,33,18.35,304.76,24611.44,605.93,DSL,0,0,1,1,Vodafone,Low,No,2,0.2
CUST07698,Female,1,0,1,9,Two year,1,Bank transfer,1481.18,9.88,13,37,18.48,915.93,35548.85,1431.78,None,0,0,1,0,Vodafone,High,Yes,0,0.8
CUST07699,Male,0,0,1,46,One year,0,Bank transfer,838.64,46.84,16,41,9.5,909.72,8305.23,1265.06,None,0,1,0,0,Airtel,Low,No,1,0.2
CUST07700,Male,1,0,0,71,One year,0,Mailed check,1452.34,110.88,473,18,8.01,1541.2,27207.73,468.34,DSL,0,1,1,1,Airtel,Medium,No,1,0.5
CUST07701,Female,0,0,1,30,Two year,1,Mailed check,893.83,102.88,46,44,11.5,331.06,38970.01,650.67,DSL,0,1,1,1,Vodafone,Low,No,2,0.2
CUST07702,Female,0,0,1,43,One year,0,Bank transfer,1431.25,63.38,122,10,4.0,1896.54,30096.34,1371.5,Fiber,1,1,1,1,Vodafone,Medium,No,1,0.5
CUST07703,Male,1,0,0,59,Month-to-month,0,Credit card,1562.9,130.59,84,40,9.92,205.39,19302.92,1265.45,DSL,0,1,1,0,Jio,Low,No,2,0.2
CUST07704,Male,0,0,0,38,One year,0,Bank transfer,1687.95,11.17,196,16,17.94,693.58,30938.89,1229.88,None,0,0,0,0,Vodafone,Low,No,2,0.2
CUST07705,Male,0,1,0,34,One year,0,Credit card,1458.77,76.61,59,10,7.3,1434.71,49780.15,1459.76,Fiber,1,0,1,1,Jio,Medium,No,0,0.5
CUST07706,Male,0,0,1,46,Month-to-month,1,Mailed check,328.44,30.46,334,44,14.72,1462.18,34292.24,204.17,DSL,0,0,0,1,Airtel,Medium,No,1,0.5
CUST07707,Male,0,0,0,32,Two year,0,Credit card,1873.19,56.4,166,27,12.46,1176.41,25404.51,187.69,None,0,0,1,1,Jio,Low,No,0,0.2
CUST07708,Male,1,0,1,16,One year,1,Bank transfer,434.65,105.01,448,2,5.23,233.8,42841.17,709.01,Fiber,0,0,1,1,Jio,Low,No,2,0.2
CUST07709,Female,1,0,0,39,Month-to-month,1,Electronic check,721.56,15.3,384,9,10.64,1726.08,23807.28,1377.78,Fiber,1,0,1,0,Airtel,Medium,No,1,0.5
CUST07710,Male,1,0,1,1,Two year,0,Mailed check,863.93,7.04,98,23,17.05,1304.98,22882.62,846.94,Fiber,0,1,0,1,Jio,High,Yes,0,0.8
CUST07711,Male,1,0,0,57,Month-to-month,1,Mailed check,1427.7,63.41,204,32,11.1,1540.77,28095.59,1407.09,Fiber,1,0,0,1,Airtel,Medium,No,1,0.5
CUST07712,Male,1,1,1,20,One year,0,Bank transfer,1405.46,41.08,489,25,13.94,832.84,16357.72,317.44,DSL,1,0,0,1,Jio,Low,No,0,0.2
CUST07713,Male,0,0,0,42,Month-to-month,0,Bank transfer,1923.83,108.22,39,4,15.51,561.41,4037.35,1132.11,Fiber,1,1,0,0,Jio,Low,No,2,0.2
CUST07714,Female,0,1,0,34,Two year,1,Mailed check,385.14,10.3,413,23,0.99,1467.18,19164.6,551.49,DSL,0,1,0,1,Jio,Medium,No,0,0.5
CUST07715,Female,0,0,0,50,Two year,1,Bank transfer,906.95,144.99,487,43,1.03,1648.48,36653.36,1048.07,Fiber,0,1,0,1,Jio,Medium,No,1,0.5
CUST07716,Male,0,1,1,11,Two year,0,Credit card,415.43,93.3,76,25,2.3,1642.79,24634.35,699.6,Fiber,0,0,1,0,Jio,High,Yes,0,0.8
CUST07717,Female,1,1,1,43,Month-to-month,1,Credit card,1348.4,75.44,70,6,3.26,1461.64,42805.76,525.34,None,0,0,1,0,Airtel,Medium,No,1,0.5
CUST07718,Female,1,1,0,10,Month-to-month,1,Credit card,433.93,62.18,309,11,16.23,363.0,9517.81,1297.52,Fiber,0,1,0,1,Vodafone,Medium,No,2,0.5
CUST07719,Female,0,0,1,8,Two year,0,Electronic check,1737.11,112.48,65,38,8.71,520.4,11491.97,645.54,Fiber,0,1,1,1,Jio,Medium,No,2,0.5
CUST07720,Female,1,0,0,19,Two year,0,Bank transfer,1965.65,53.77,88,43,3.71,1049.83,32393.36,419.57,DSL,1,1,0,0,Vodafone,Low,No,0,0.2
CUST07721,Female,0,0,1,65,Two year,1,Credit card,640.51,116.65,453,35,10.64,1062.97,41013.97,311.55,None,1,0,1,0,Jio,Low,No,1,0.2
CUST07722,Female,0,0,0,55,One year,1,Mailed check,1481.33,106.75,178,16,15.27,1027.22,34927.69,348.02,None,1,1,1,1,Vodafone,Low,No,1,0.2
CUST07723,Male,1,0,1,52,One year,0,Credit card,1070.27,82.93,343,15,2.8,1668.47,22478.44,831.34,None,0,1,0,0,Jio,Medium,No,1,0.5
CUST07724,Male,1,0,1,3,One year,0,Credit card,724.97,133.36,305,30,6.89,337.22,44220.82,175.69,None,1,1,0,0,Vodafone,Medium,No,2,0.5
CUST07725,Male,1,1,1,53,Two year,0,Bank transfer,390.54,52.22,315,17,3.89,1604.3,33936.83,205.82,None,1,0,0,1,Vodafone,Medium,No,1,0.5
CUST07726,Male,1,1,1,44,One year,0,Mailed check,1441.22,9.15,147,31,12.93,141.43,41823.6,732.14,None,0,1,1,0,Jio,Medium,No,2,0.5
CUST07727,Male,1,1,1,48,Two year,1,Electronic check,325.9,56.74,282,1,2.74,712.84,45240.95,1081.2,Fiber,0,1,1,0,Jio,Low,No,2,0.2
CUST07728,Female,1,0,0,54,Month-to-month,0,Mailed check,568.47,131.36,24,48,15.62,472.35,26731.82,1064.78,None,0,1,0,0,Airtel,Low,No,2,0.2
CUST07729,Male,1,0,1,16,Two year,0,Credit card,1840.03,12.06,102,9,4.16,1099.63,29622.94,1359.32,DSL,1,0,1,0,Airtel,Low,No,0,0.2
CUST07730,Male,0,1,1,30,Two year,0,Electronic check,1021.65,114.59,190,47,1.17,1094.4,33511.0,808.63,Fiber,0,0,0,1,Vodafone,Low,No,0,0.2
CUST07731,Female,1,0,1,28,One year,0,Electronic check,1709.63,123.88,491,38,18.22,1061.43,48628.79,405.22,Fiber,0,0,1,1,Vodafone,Low,No,0,0.2
CUST07732,Female,0,0,1,16,Month-to-month,0,Electronic check,1537.41,64.48,492,13,6.66,647.75,40396.54,1220.69,None,0,1,0,0,Airtel,Low,No,2,0.2
CUST07733,Male,0,0,0,51,Month-to-month,0,Electronic check,758.72,29.58,466,46,10.05,1090.42,2229.03,306.54,None,0,1,1,0,Vodafone,Low,No,1,0.2
CUST07734,Female,1,1,1,33,Month-to-month,0,Electronic check,443.87,53.65,60,9,2.02,1439.98,21745.44,1043.03,None,0,1,0,0,Vodafone,Medium,No,0,0.5
CUST07735,Female,0,1,1,25,One year,1,Bank transfer,208.82,60.07,218,27,9.59,847.17,43500.53,1078.37,None,0,0,0,1,Airtel,Low,No,2,0.2
CUST07736,Female,1,0,0,18,One year,0,Credit card,1921.65,139.87,130,23,4.45,1863.42,2300.53,370.67,DSL,0,1,0,0,Vodafone,Medium,No,0,0.5
CUST07737,Female,0,1,0,26,One year,0,Electronic check,656.16,43.05,75,39,16.81,229.09,31696.27,176.69,None,1,1,1,0,Vodafone,Low,No,2,0.2
CUST07738,Male,0,1,1,6,One year,1,Credit card,1349.5,145.91,35,33,14.28,1974.49,47277.75,362.79,DSL,1,0,1,0,Jio,High,Yes,0,0.8
CUST07739,Female,0,0,0,38,One year,1,Bank transfer,1463.29,16.77,303,48,13.27,1545.63,15938.66,1210.94,Fiber,0,0,0,0,Jio,Medium,No,1,0.5
CUST07740,Male,1,0,1,44,Two year,1,Bank transfer,403.39,146.12,390,40,15.63,1226.04,36246.8,1268.22,None,0,0,1,0,Airtel,Medium,No,1,0.5
CUST07741,Male,0,1,1,67,Month-to-month,1,Bank transfer,1390.67,33.89,357,8,5.87,485.35,15920.45,466.73,Fiber,0,0,1,1,Jio,Low,No,2,0.2
CUST07742,Female,0,1,0,43,One year,0,Mailed check,28.53,25.58,295,46,9.07,1290.89,32182.25,827.59,None,1,1,0,0,Vodafone,Medium,No,1,0.5
CUST07743,Female,0,0,1,6,Month-to-month,1,Mailed check,842.22,18.46,244,28,1.73,1622.96,46855.68,178.92,None,1,1,0,1,Vodafone,High,Yes,0,0.8
CUST07744,Female,1,0,0,64,One year,1,Electronic check,707.31,47.78,64,44,1.36,580.93,18763.13,371.45,DSL,1,1,0,1,Jio,Low,No,2,0.2
CUST07745,Male,0,0,0,13,Two year,1,Bank transfer,1866.3,92.68,146,40,6.58,174.8,48027.7,893.54,None,0,1,0,0,Jio,Low,No,2,0.2
CUST07746,Female,1,1,1,65,Month-to-month,0,Mailed check,1972.19,100.12,485,35,16.45,940.23,19418.59,425.88,DSL,1,0,0,1,Vodafone,Low,No,1,0.2
CUST07747,Female,0,1,1,38,One year,0,Bank transfer,583.0,55.81,281,8,11.95,677.43,19896.9,171.31,Fiber,1,1,1,1,Airtel,Low,No,2,0.2
CUST07748,Female,0,0,0,64,Two year,0,Mailed check,1223.91,35.0,33,40,8.49,642.68,38328.05,1345.28,Fiber,1,0,0,1,Jio,Low,No,2,0.2
CUST07749,Female,0,0,1,14,Two year,1,Bank transfer,1492.99,149.26,223,46,19.34,1476.13,18361.18,425.38,Fiber,1,0,0,0,Airtel,Medium,No,0,0.5
CUST07750,Female,1,0,0,17,Month-to-month,0,Mailed check,390.29,40.95,285,10,8.84,380.26,16728.55,1187.33,DSL,1,1,1,0,Vodafone,Low,No,2,0.2
CUST07751,Male,0,0,0,13,One year,0,Credit card,1376.35,57.05,71,20,9.38,1335.77,9687.23,691.37,DSL,0,0,1,0,Jio,Medium,No,0,0.5
CUST07752,Female,0,1,0,6,Two year,0,Electronic check,522.82,72.41,61,12,19.85,215.41,4904.41,1088.08,DSL,1,0,1,0,Jio,Medium,No,2,0.5
CUST07753,Female,0,0,0,6,Two year,1,Electronic check,346.03,111.07,135,48,2.63,1846.79,41964.35,598.82,DSL,0,1,0,1,Jio,High,Yes,0,0.8
CUST07754,Female,0,0,1,37,Two year,0,Credit card,1702.85,23.24,343,23,5.11,1212.57,24059.38,943.76,None,0,1,1,1,Jio,Medium,No,0,0.5
CUST07755,Male,1,1,1,57,Month-to-month,0,Electronic check,1009.93,40.29,61,0,9.07,1867.86,32726.08,1019.2,DSL,0,0,0,1,Vodafone,Medium,No,1,0.5
CUST07756,Female,0,0,1,53,Month-to-month,1,Bank transfer,600.96,149.54,308,34,11.43,1747.96,24161.75,273.07,None,1,1,0,1,Airtel,Medium,No,1,0.5
CUST07757,Male,0,1,1,46,One year,0,Electronic check,815.35,123.86,105,34,2.96,1751.68,19027.68,1337.45,DSL,0,0,0,1,Airtel,Medium,No,1,0.5
CUST07758,Male,0,1,1,4,One year,1,Electronic check,832.21,66.86,147,20,6.58,326.53,20726.32,594.08,DSL,1,1,1,0,Vodafone,Medium,No,2,0.5
CUST07759,Female,0,1,1,34,Month-to-month,0,Mailed check,1542.37,16.75,331,46,4.41,1421.18,4430.7,1202.18,Fiber,1,0,1,0,Jio,Medium,No,0,0.5
CUST07760,Female,1,0,0,66,Month-to-month,1,Mailed check,1774.65,130.07,336,4,17.0,859.75,33858.75,873.4,Fiber,1,1,0,0,Airtel,Low,No,1,0.2
